"athlete_id","local_date","gmt_offset","wellness_resting_heart_rate","act_type","act_daily_suffer_score","act_pmc_atl","act_pmc_ctl","act_pmc_tsb","act_max_heartrate","act_duration","act_power","act_distance","act_altitude","act_heart_rate","act_velocity","act_correction_factor","act_gap","nutr_daily_calories","nutr_daily_carbohydrates","nutr_daily_protein","nutr_daily_fat","nutr_daily_fiber","nutr_daily_sugar","body_mass_index","oura_sleep_rmssd_7d_ema","oura_sleep_rmssd_42d_ema","oura_sleep_rmssd","oura_sleep_baseline"
1,"2019-04-20",10,45,"Ride",227,106.82,68.82,-38.0,166,9597,194,88788.5,15.312355229421312,138.17953861584755,8.095267627296185,1.055957102149455,8.166252085265096,3804,324,131,218,38,135,21.5,0.0,0.0,NULL,NULL
1,"2019-04-19",10,48,"Yoga",0,86.8,64.96,-21.84,NULL,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3522,370,124,169,43,158,21.2,0.0,0.0,NULL,NULL
1,"2019-04-19",10,48,"Ride",236,86.8,64.96,-21.84,169,9565,NULL,24186.7,1531.6820916596407,145.01293995859214,2.66521738964185,1.3490862574734148,3.1566474353730447,3522,370,124,169,43,158,21.2,0.0,0.0,NULL,NULL
1,"2019-04-18",10,38,"Ride",72,78.82,62.42,-16.4,163,5590,NULL,16677.8,1563.7178766400446,131.68492569002123,3.1099363029477702,1.2326166602714004,3.444770175082752,3216,306,155,136,30,79,21.7,0.0,0.0,NULL,NULL
1,"2019-04-17",10,42,"Ride",85,79.95,62.18,-17.77,166,4854,NULL,13278,1473.9564325241815,137.59371833839919,2.8370820613768566,1.2536810241539218,3.177603047032688,3226,283,116,141,30,94,21.7,0.0,0.0,NULL,NULL
1,"2019-04-16",10,45,"Swim",0,79.11,61.63,-17.48,NULL,3731,NULL,2500,NULL,NULL,0.7062499895691872,1,0.7062499895691872,3773,447,120,177,45,177,21.7,0.0,0.0,NULL,NULL
1,"2019-04-16",10,45,"Run",151,79.11,61.63,-17.48,169,4259,NULL,16042.2,-76.5501871930526,154.7687265917603,3.714419474148572,1.0018442743388494,3.722612177218985,3773,447,120,177,45,177,21.7,0.0,0.0,NULL,NULL
1,"2019-04-15",10,44,"Swim",0,78.32,60.9,-17.42,NULL,3717,NULL,2500,NULL,NULL,0.7124999910593033,1,0.7124999910593033,2799,298,94,144,39,120,21.6,0.0,0.0,NULL,NULL
1,"2019-04-14",10,45,"Ride",175,91.37,62.38,-28.99,164,8369,178,70347.7,14.205075465373449,139.19474566797092,7.863946341139735,1.0301000515825485,7.902042158273527,3472,278,106,191,31,69,21.4,0.0,0.0,NULL,NULL
1,"2019-04-13",10,52,"Ride",224,77.44,59.64,-17.8,170,9205,200,89041.9,7.416468955261627,139.22625232820312,8.72161553155767,1.0546306960178766,8.787204619154016,3575,318,173,181,40,127,21.5,0.0,0.0,NULL,NULL
1,"2019-04-12",10,47,"Swim",0,53.02,55.63,2.61,NULL,3673,NULL,2500,NULL,NULL,0.7624999918043613,1,0.7624999918043613,3062,307,96,134,25,123,21.5,0.0,0.0,NULL,NULL
1,"2019-04-12",10,47,"Run",36,53.02,55.63,2.61,142,3686,NULL,13126.7,-65.52777796117668,133.4155982905983,3.485363234956868,1.0094783565809788,3.4916839270290834,3062,307,96,134,25,123,21.5,0.0,0.0,NULL,NULL
1,"2019-04-11",10,47,"Swim",0,65.17,57.48,-7.69,NULL,3644,NULL,2450,NULL,NULL,0.7687499932944775,1,0.7687499932944775,3376,453,135,113,40,107,21.8,0.0,0.0,NULL,NULL
1,"2019-04-10",10,47,"Run",82,76.02,58.88,-17.14,149,4507,NULL,16363.9,-80.73875889045661,140.40081383519836,3.6232960309192825,1.0039019999761487,3.627749892740734,2979,475,83,94,41,144,21.5,0.0,0.0,NULL,NULL
1,"2019-04-10",10,47,"Swim",0,76.02,58.88,-17.14,NULL,3689,NULL,2550,NULL,NULL,0.7374999932944775,1,0.7374999932944775,2979,475,83,94,41,144,21.5,0.0,0.0,NULL,NULL
1,"2019-04-09",10,50,"Ride",109,87.52,59.74,-27.78,168,5030,NULL,14646.6,1553.7421109844847,142.891577928364,2.9950629216758577,1.2873651770521513,3.3978617246513947,3399,445,157,120,45,168,21.5,0.0,0.0,NULL,NULL
1,"2019-04-08",10,38,"Ride",116,83.95,58.53,-25.42,166,5312,NULL,15305.8,1571.7409189021962,142.75967228038235,2.9946290359959096,1.2775881534299227,3.377905105186773,3145,423,146,102,42,127,22.1,0.0,0.0,NULL,NULL
1,"2019-04-07",10,46,"Ride",222,78.61,57.13,-21.48,176,8112,194,70083.6,17.256946133541927,147.63493597487314,8.465402275477775,1.0213171486565578,8.513586319739924,3604,420,148,125,29,153,22.1,0.0,0.0,NULL,NULL
1,"2019-04-06",11,46,"Ride",96,54.72,53.11,-1.61,168,9233,172,89157.5,8.532877655007063,123.86846987598868,8.705155745495688,1.0246573906576297,8.75846654407384,4305,397,220,167,23,126,21.7,0.0,0.0,NULL,NULL
1,"2019-04-05",11,48,"Run",72,47.84,52.07,4.23,162,4357,NULL,11624.6,1443.6394299577364,139.08788598574822,2.5928741068426615,1.1977604921199816,2.981984321141814,3273,398,161,119,26,142,21.6,0.0,0.0,NULL,NULL
1,"2019-04-04",11,48,"Ride",51,43.82,51.58,7.76,161,3979,NULL,13313.4,1621.0529166851097,128.6628895184136,3.2826628864275835,1.3274558510870895,3.716968911172477,2781,337,128,106,22,107,21.7,0.0,0.0,NULL,NULL
1,"2019-04-03",11,47,"Swim",0,42.62,51.6,8.98,NULL,3684,NULL,2500,NULL,NULL,0.7374999932944775,1,0.7374999932944775,2437,382,71,79,24,71,21.7,0.0,0.0,NULL,NULL
1,"2019-04-03",11,47,"VirtualRide",75,42.62,51.6,8.98,164,5038,204,46786.9,32.63425272644619,127.81801944830323,9.28523517296082,1.048820346096639,9.47625158038498,2437,382,71,79,24,71,21.7,0.0,0.0,NULL,NULL
1,"2019-04-02",11,49,"Yoga",0,45.51,52.31,6.8,NULL,1260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2435,304,95,97,31,97,21.7,0.0,0.0,NULL,NULL
1,"2019-04-02",11,49,"Run",83,45.51,52.31,6.8,153,3649,NULL,13069.1,-83.70931274346395,143.0731707317073,3.5423503294752337,0.999581295982636,3.541396870226108,2435,304,95,97,31,97,21.7,0.0,0.0,NULL,NULL
1,"2019-04-02",11,49,"Swim",0,45.51,52.31,6.8,NULL,3801,NULL,2600,NULL,NULL,0.6999999955296516,1,0.6999999955296516,2435,304,95,97,31,97,21.7,0.0,0.0,NULL,NULL
1,"2019-04-01",11,43,"VirtualRide",50,53.43,54.11,0.68,156,4715,217,44356.1,30.222603830397507,124.35899067005937,9.405301102257766,1.0471696728809905,9.576342816653911,2426,240,117,83,25,91,21.7,0.0,0.0,NULL,NULL
1,"2019-03-31",11,47,"Run",166,54.0,54.21,0.21,162,5789,NULL,21538.6,-84.56618029242802,149.43236074270558,3.6775198882440754,1.004956779147224,3.6875369358528105,2906,362,83,127,34,92,21.6,0.0,0.0,NULL,NULL
1,"2019-03-30",11,47,"VirtualRide",73,35.35,51.49,16.14,157,4283,206,42660.4,43.04915971960786,138.08520074696546,9.958590104981186,1.0499971523070593,10.126085975977048,3119,257,71,179,40,93,21.7,0.0,0.0,NULL,NULL
1,"2019-03-29",11,37,NULL,0,29.07,50.96,21.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2510,219,87,144,27,81,21.7,0.0,0.0,NULL,NULL
1,"2019-03-28",11,44,NULL,0,33.92,52.2,18.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2242,274,101,79,27,76,21.3,0.0,0.0,NULL,NULL
1,"2019-03-27",11,44,NULL,0,39.57,53.48,13.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2505,259,107,113,24,103,21.3,0.0,0.0,NULL,NULL
1,"2019-03-26",11,46,NULL,0,46.16,54.78,8.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2996,385,97,121,35,185,21.4,0.0,0.0,NULL,NULL
1,"2019-03-25",11,46,"Swim",0,53.85,56.12,2.27,NULL,3722,NULL,2550,NULL,NULL,0.7312499955296516,1,0.7312499955296516,2596,349,82,99,30,114,21.9,0.0,0.0,NULL,NULL
1,"2019-03-24",11,50,"Yoga",0,62.82,57.49,-5.33,NULL,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2633,275,103,110,25,70,21.6,0.0,0.0,NULL,NULL
1,"2019-03-24",11,50,"Ride",113,62.82,57.49,-5.33,159,8138,176,70209.9,21.637516667071605,134.2697567469442,8.495909472502534,1.0198872928347904,8.543219097848137,2633,275,103,110,25,70,21.6,0.0,0.0,NULL,NULL
1,"2019-03-23",11,48,"Ride",141,63.53,57.5,-6.03,170,9411,187,89143.2,3.399894066393728,125.43815661693299,7.8657543867737,1.0436903095129129,7.942647018519437,4638,315,173,202,28,70,22,0.0,0.0,NULL,NULL
1,"2019-03-22",11,45,"Run",62,50.62,55.46,4.84,149,3379,NULL,12188.1,-3.0087837712788903,138.37274774774775,3.4084459391867257,1.0015045993327925,3.4074184631893134,2751,361,97,107,29,100,21.6,0.0,0.0,NULL,NULL
1,"2019-03-22",11,45,"Swim",0,50.62,55.46,4.84,NULL,3634,NULL,2450,NULL,NULL,0.7687499932944775,1,0.7687499932944775,2751,361,97,107,29,100,21.6,0.0,0.0,NULL,NULL
1,"2019-03-21",11,49,"Ride",59,58.56,56.69,-1.87,162,5151,NULL,15143.7,1572.137036329887,130.6557454890788,3.0783475750998894,1.2292883830025945,3.3740145393314367,3620,492,134,119,47,249,22,0.0,0.0,NULL,NULL
1,"2019-03-20",11,48,"Ride",57,58.49,56.63,-1.86,160,6498,NULL,18924.8,1570.375458976909,126.00038226299694,3.032339447095352,1.2337051001632422,3.3319040446320543,3225,401,126,105,55,126,21.6,0.0,0.0,NULL,NULL
1,"2019-03-19",11,46,"Run",129,58.74,56.63,-2.11,157,5905,NULL,21315,8.129634464845333,142.79830287206266,3.5208224573904556,1.0059779922366276,3.5389045565254387,2671,402,74,95,36,158,21.6,0.0,0.0,NULL,NULL
1,"2019-03-19",11,46,"Swim",0,58.74,56.63,-2.11,NULL,3664,NULL,2525,NULL,NULL,0.7937499992549419,1,0.7937499992549419,2671,402,74,95,36,158,21.6,0.0,0.0,NULL,NULL
1,"2019-03-18",11,44,NULL,0,54.87,56.2,1.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2793,336,132,107,28,130,21.7,0.0,0.0,NULL,NULL
1,"2019-03-17",11,44,"Ride",91,64.01,57.57,-6.44,163,8076,188,70088.3,6.623826355735946,130.1722960614559,8.546421158035388,1.0334688161756813,8.58580266947994,3544,367,153,145,35,142,21.7,0.0,0.0,NULL,NULL
1,"2019-03-16",11,46,"Ride",179,59.52,56.75,-2.77,167,9176,204,89132.7,11.626940867128562,133.80094460297155,8.728456169838225,1.0349885224394861,8.795743632041995,3764,236,179,152,19,106,21.6,0.0,0.0,NULL,NULL
1,"2019-03-15",11,46,"Workout",0,39.61,53.77,14.16,NULL,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2171,242,66,86,26,103,21.6,0.0,0.0,NULL,NULL
1,"2019-03-15",11,46,"Ride",26,39.61,53.77,14.16,147,5005,167,40555.2,9.603341193904853,118.14956761006289,7.97040094714026,1.0186045162401274,8.014970859934975,2171,242,66,86,26,103,21.6,0.0,0.0,NULL,NULL
1,"2019-03-15",11,46,"Swim",0,39.61,53.77,14.16,NULL,3626,NULL,2500,NULL,NULL,0.7812499962747097,1,0.7812499962747097,2171,242,66,86,26,103,21.6,0.0,0.0,NULL,NULL
1,"2019-03-14",11,46,"Ride",81,57.0,57.14,0.14,164,4826,NULL,15090,1574.1315635644994,136.28720379146918,3.184360188846057,1.2488577023920866,3.5261471445048658,3669,469,132,142,43,186,21.5,0.0,0.0,NULL,NULL
1,"2019-03-13",11,44,"Run",50,53.0,56.56,3.56,156,4457,NULL,11461,1560.248861822254,130.5239520958084,2.5031137693026464,1.1852656636690049,2.87294116403345,3131,381,99,111,36,119,21.7,0.0,0.0,NULL,NULL
1,"2019-03-12",11,45,"Swim",0,53.5,56.72,3.22,NULL,3697,NULL,2500,NULL,NULL,0.7437499947845936,1,0.7437499947845936,2877,367,119,107,28,112,21.7,0.0,0.0,NULL,NULL
1,"2019-03-11",11,47,"Ride",86,62.41,58.1,-4.31,158,7436,NULL,32616.8,125.14214783673367,130.83697277894106,4.539754711720015,1.1016740386149377,4.731463172997607,3950,596,144,127,46,215,21.6,0.0,0.0,NULL,NULL
1,"2019-03-10",11,46,"Ride",85,58.48,57.42,-1.06,164,7927,189,70193.2,9.54681921044216,129.07832537088257,8.825069149991235,1.0200915128608357,8.861825774894333,3402,326,141,167,22,146,21.8,0.0,0.0,NULL,NULL
1,"2019-03-09",11,47,"Ride",156,54.06,56.74,2.68,168,9102,189,86828.9,7.4345205913217915,126.29816513761467,7.808130963472105,1.030039431012297,7.860849986745979,3085,306,96,141,20,144,21.4,0.0,0.0,NULL,NULL
1,"2019-03-08",11,40,"Run",19,37.08,54.33,17.25,141,3812,NULL,12204,26.861047840335647,122.6138952164009,3.1605922585705417,1.0054422506499463,3.176436977105388,2450,308,93,101,34,88,21.7,0.0,0.0,NULL,NULL
1,"2019-03-08",11,40,"Swim",0,37.08,54.33,17.25,NULL,3660,NULL,2400,NULL,NULL,0.7499999925494194,1,0.7499999925494194,2450,308,93,101,34,88,21.7,0.0,0.0,NULL,NULL
1,"2019-03-07",11,50,"Ride",69,46.77,56.53,9.76,165,4753,NULL,13275.7,1565.9494592897308,134.36873156342182,2.846361844896567,1.2700679193847828,3.2153095037495145,3469,413,119,149,39,193,21.4,0.0,0.0,NULL,NULL
1,"2019-03-06",11,46,"Ride",49,43.06,56.23,13.17,161,5179,NULL,14503.1,1567.7851643880208,127.42394366197183,2.8981690092685635,1.3007105806532564,3.3025665579494548,3425,304,150,173,28,148,21.6,0.0,0.0,NULL,NULL
1,"2019-03-05",11,41,"Ride",64,42.07,56.4,14.33,161,4996,191,40593.9,17.732935506455362,128.228103946102,7.803387871013167,1.0373889030650902,7.861311188011251,3001,379,93,107,35,130,21.6,0.0,0.0,NULL,NULL
1,"2019-03-05",11,41,"Swim",0,42.07,56.4,14.33,NULL,3683,NULL,2400,NULL,NULL,0.7249999940395355,1,0.7249999940395355,3001,379,93,107,35,130,21.6,0.0,0.0,NULL,NULL
1,"2019-03-04",11,44,"Swim",0,44.82,57.59,12.77,NULL,3876,NULL,2450,NULL,NULL,0.7294117738218868,1,0.7294117738218868,2289,288,68,82,24,109,21.6,0.0,0.0,NULL,NULL
1,"2019-03-04",11,44,"Run",45,44.82,57.59,12.77,145,3901,NULL,14099.7,-15.84389765619293,134.52263779527559,3.584547242721704,1.0096313638522332,3.6000095812814568,2289,288,68,82,24,109,21.6,0.0,0.0,NULL,NULL
1,"2019-03-04",11,44,"Yoga",0,44.82,57.59,12.77,NULL,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2289,288,68,82,24,109,21.6,0.0,0.0,NULL,NULL
1,"2019-03-03",11,47,"Ride",52,60.96,60.75,-0.21,158,4631,195,40242.5,11.096504689041026,130.3631713554987,8.576555845071224,1.0214582991548442,8.620354363584719,3493,263,183,184,24,120,22,0.0,0.0,NULL,NULL
1,"2019-03-02",11,49,"Ride",104,62.45,60.97,-1.48,164,11399,170,94013.9,16.233397679843886,120.96047247741836,7.255485221038962,1.0502745280144152,7.315506723593791,3726,494,107,145,19,304,21.9,0.0,0.0,NULL,NULL
1,"2019-03-02",11,49,"Ride",11,62.45,60.97,-1.48,136,2121,143,15900.7,12.20188175221925,120.15098566308244,7.123431918999067,1.0614950133307457,7.156895597185994,3726,494,107,145,19,304,21.9,0.0,0.0,NULL,NULL
1,"2019-03-01",11,47,"Run",99,62.95,61.11,-1.84,162,3514,NULL,12112.1,23.460459468154262,149.9105199516324,3.355018148020793,1.0201758762617579,3.376753638526724,3459,418,147,115,18,109,21.6,0.0,0.0,NULL,NULL
1,"2019-03-01",11,47,"Swim",0,62.95,61.11,-1.84,NULL,3835,NULL,2400,NULL,NULL,0.7647058858590967,1,0.7647058858590967,3459,418,147,115,18,109,21.6,0.0,0.0,NULL,NULL
1,"2019-02-28",11,45,"Ride",99,69.17,61.71,-7.46,167,5257,NULL,15030.7,1575.0360118326134,139.21720733427364,2.9662435338160327,1.2425853137474658,3.2684836145573657,3345,362,126,142,25,183,21.3,0.0,0.0,NULL,NULL
1,"2019-02-27",11,48,"Ride",63,64.21,60.8,-3.41,163,5359,NULL,15150.9,1569.4645356492113,130.55773619351893,2.8974440888162074,1.2441997872192203,3.210007555852647,3202,301,117,163,25,184,21.7,0.0,0.0,NULL,NULL
1,"2019-02-26",11,47,"Ride",51,64.41,60.75,-3.66,155,5209,NULL,15074.6,1571.473438210185,128.88030519790178,2.953838811497149,1.2402710479898884,3.254261132850076,3147,335,136,137,19,112,21.7,0.0,0.0,NULL,NULL
1,"2019-02-25",11,46,"Run",65,66.64,60.99,-5.65,153,3408,NULL,12061,-47.56372085837431,140.67906976744186,3.4282558082148085,1.0050764265711067,3.4377355892820365,3319,450,119,130,30,204,21.7,0.0,0.0,NULL,NULL
1,"2019-02-25",11,46,"Swim",0,66.64,60.99,-5.65,NULL,3695,NULL,2350,NULL,NULL,0.6874999962747097,1,0.6874999962747097,3319,450,119,130,30,204,21.7,0.0,0.0,NULL,NULL
1,"2019-02-24",11,47,"Ride",114,78.06,62.37,-15.69,165,7418,189,70083.7,6.064389727047063,136.02316653428647,9.277495370720638,1.061203562510351,9.344855506882292,3461,346,140,173,27,132,21.7,0.0,0.0,NULL,NULL
1,"2019-02-24",11,47,"Yoga",0,78.06,62.37,-15.69,NULL,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3461,346,140,173,27,132,21.7,0.0,0.0,NULL,NULL
1,"2019-02-23",11,50,"Run",96,84.08,62.61,-21.47,167,3212,NULL,12134.8,-50.053140115046844,150.86352657004832,3.7562801835761555,1.0120939114071874,3.768771925735095,3396,349,125,174,27,128,21.4,0.0,0.0,NULL,NULL
1,"2019-02-23",11,50,"Ride",160,84.08,62.61,-21.47,172,8166,183,71227.8,5.049902421097321,126.51288056206089,6.949082749260329,1.0343420722234837,6.979154939586309,3396,349,125,174,27,128,21.4,0.0,0.0,NULL,NULL
1,"2019-02-22",11,47,"Ride",143,67.34,59.36,-7.98,172,5298,NULL,15024,1572.3115559662651,147.15520534861508,2.921919765087857,1.2307720081712583,3.2312012303234385,4131,437,160,190,30,263,21.3,0.0,0.0,NULL,NULL
1,"2019-02-21",11,44,"Ride",101,54.73,57.32,2.59,168,5436,NULL,15083.8,1512.6834572388373,138.5891866913124,2.8317005531845165,1.2607041558175285,3.1477614027841936,2887,285,101,144,27,106,21.4,0.0,0.0,NULL,NULL
1,"2019-02-20",11,38,"Yoga",0,47.02,56.26,9.24,NULL,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3166,347,114,153,20,140,21.4,0.0,0.0,NULL,NULL
1,"2019-02-20",11,38,"Run",100,47.02,56.26,9.24,152,4571,NULL,16037.7,-15.56796535640568,141.97922077922078,3.3949783492978516,1.0184586105160192,3.41419671186112,3166,347,114,153,20,140,21.4,0.0,0.0,NULL,NULL
1,"2019-02-20",11,38,"Swim",0,47.02,56.26,9.24,NULL,3655,NULL,2300,NULL,NULL,0.7312499955296516,1,0.7312499955296516,3166,347,114,153,20,140,21.4,0.0,0.0,NULL,NULL
1,"2019-02-19",11,47,"Ride",81,51.99,57.91,5.92,167,4695,196,41200,12.032820098500585,135.24716369529983,8.346819294353939,1.0173036191083866,8.411270261855368,2818,336,127,110,29,125,21.5,0.0,0.0,NULL,NULL
1,"2019-02-19",11,47,"Swim",0,51.99,57.91,5.92,NULL,3693,NULL,2300,NULL,NULL,0.6750000044703484,1,0.6750000044703484,2818,336,127,110,29,125,21.5,0.0,0.0,NULL,NULL
1,"2019-02-18",11,44,NULL,0,55.01,58.75,3.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2671,210,108,115,10,81,21.5,0.0,0.0,NULL,NULL
1,"2019-02-17",11,39,"Ride",95,64.17,60.18,-3.99,156,7710,178,70063.9,8.642519485467663,132.36514628848857,8.944129297389136,1.0413269804155878,9.008632176755203,3674,350,148,184,27,125,21.6,0.0,0.0,NULL,NULL
1,"2019-02-16",11,44,"Ride",99,59.04,59.33,0.29,163,12494,168,101946.2,19.984075807115047,117.92257106491303,7.205897333151805,1.0693760843202602,7.305464797224595,3729,352,194,144,38,135,21.6,0.0,0.0,NULL,NULL
1,"2019-02-16",11,44,"Yoga",0,59.04,59.33,0.29,NULL,960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3729,352,194,144,38,135,21.6,0.0,0.0,NULL,NULL
1,"2019-02-15",11,44,"Swim",0,61.11,59.79,-1.32,NULL,3711,NULL,2400,NULL,NULL,0.6937499940395355,1,0.6937499940395355,2607,299,126,103,23,72,21.6,0.0,0.0,NULL,NULL
1,"2019-02-15",11,44,"Run",32,61.11,59.79,-1.32,145,4153,NULL,13606.2,-67.73030303825031,131.83617424242425,3.236837125975977,1.0335823029819435,3.301659795876397,2607,299,126,103,23,72,21.6,0.0,0.0,NULL,NULL
1,"2019-02-14",11,46,"Ride",152,76.94,61.94,-15.0,169,6425,NULL,18004.4,1574.8175750521632,144.5268610897928,2.926400608359532,1.242134539426013,3.236707541585737,3671,404,142,166,38,134,21.4,0.0,0.0,NULL,NULL
1,"2019-02-13",11,38,"Ride",147,64.44,59.74,-4.7,166,6587,NULL,17973,1566.6327567916337,143.1930026912726,2.833910030769367,1.2741378099031162,3.174902364438111,2396,270,102,101,25,117,21.9,0.0,0.0,NULL,NULL
1,"2019-02-12",11,39,NULL,0,50.68,57.62,6.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2482,213,146,118,28,57,21.9,0.0,0.0,NULL,NULL
1,"2019-02-11",11,43,"Swim",0,59.13,59.02,-0.11,NULL,3891,NULL,2475,NULL,NULL,0.7176470546161428,1,0.7176470546161428,2825,390,120,113,26,112,NULL,0.0,0.0,NULL,NULL
1,"2019-02-11",11,43,"Run",45,59.13,59.02,-0.11,148,4202,NULL,13659.7,34.676381013052804,134.68761904761905,3.2192380997112817,1.0261329239981836,3.2848707387614517,2825,390,120,113,26,112,NULL,0.0,0.0,NULL,NULL
1,"2019-02-10",11,48,"Yoga",0,72.97,60.84,-12.13,NULL,1080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3587,350,105,211,25,132,NULL,0.0,0.0,NULL,NULL
1,"2019-02-10",11,48,"Ride",87,72.97,60.84,-12.13,168,9145,175,73582.5,7.71509453486872,122.10569105691057,7.205093542240704,1.0181394040286702,7.239893275824628,3587,350,105,211,25,132,NULL,0.0,0.0,NULL,NULL
1,"2019-02-09",11,47,"Ride",121,84.82,61.72,-23.1,171,7622,188,63259.6,115.10810217142047,134.01350356002945,7.724269590605112,1.0359293931883264,7.777271473522881,3401,274,141,201,31,114,NULL,0.0,0.0,NULL,NULL
1,"2019-02-08",11,44,"Ride",156,78.79,60.27,-18.52,173,5091,NULL,14970.1,1575.464047804508,149.10748702742774,3.090733873824264,1.2370975627491325,3.3866080346276046,3371,416,127,137,20,170,NULL,0.0,0.0,NULL,NULL
1,"2019-02-07",11,43,"Ride",139,65.93,57.94,-7.99,174,5079,NULL,15654.1,1564.8599981024713,147.19455445544554,3.1919306888770644,1.1845891307209868,3.4723168927342307,2874,306,112,131,16,73,NULL,0.0,0.0,NULL,NULL
1,"2019-02-06",11,46,"Swim",0,53.75,55.96,2.21,NULL,3687,NULL,2400,NULL,NULL,0.7062500007450581,1,0.7062500007450581,2414,340,98,82,29,81,NULL,0.0,0.0,NULL,NULL
1,"2019-02-06",11,46,"Ride",178,53.75,55.96,2.21,175,4499,198,40429,13.442467850383029,156.54087638979726,8.8136908723923,1.0334857293935702,8.879883994688603,2414,340,98,82,29,81,NULL,0.0,0.0,NULL,NULL
1,"2019-02-05",11,43,"Swim",0,43.5,54.38,10.88,NULL,3671,NULL,2325,NULL,NULL,0.7062500044703484,1,0.7062500044703484,2679,309,114,117,26,120,NULL,0.0,0.0,NULL,NULL
1,"2019-02-05",11,43,"Yoga",0,43.5,54.38,10.88,NULL,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2679,309,114,117,26,120,NULL,0.0,0.0,NULL,NULL
1,"2019-02-04",11,44,"Swim",0,59.2,57.07,-2.13,NULL,3735,NULL,2325,NULL,NULL,0.65625,1,0.65625,2622,308,88,119,28,131,NULL,0.0,0.0,NULL,NULL
1,"2019-02-04",11,44,"Run",30,59.2,57.07,-2.13,142,4167,NULL,13590.2,28.62224249635486,131.23245214220603,3.231358252608352,1.0298677148507849,3.2985872288397275,2622,308,88,119,28,131,NULL,0.0,0.0,NULL,NULL
1,"2019-02-04",11,44,"Yoga",0,59.2,57.07,-2.13,NULL,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2622,308,88,119,28,131,NULL,0.0,0.0,NULL,NULL
1,"2019-02-03",11,49,"Ride",81,87.19,60.58,-26.61,163,8705,146,66044.2,67.52984755739998,114.16089921697399,5.548455006127191,1.0797491152134742,5.590182681535761,3368,318,138,174,31,186,NULL,0.0,0.0,NULL,NULL
1,"2019-02-02",11,46,"Run",112,88.22,60.08,-28.14,160,3713,NULL,12184.6,2.3430985927162036,150.27323943661972,3.2592488288879395,1.0036563400275544,3.2646630426955134,2811,222,113,156,29,101,NULL,0.0,0.0,NULL,NULL
1,"2019-02-01",11,44,"Ride",37,84.26,58.81,-25.45,153,4619,NULL,28353.3,2.7634670364011327,121.0243553008596,6.0640401116607014,1.0220391926700394,6.129175122449424,2427,195,102,137,21,68,NULL,0.0,0.0,NULL,NULL
1,"2019-01-31",11,51,"Ride",151,92.13,59.35,-32.78,172,5302,NULL,15450.7,1565.437939610323,148.13620604259535,3.0234769657475633,1.1939466834258903,3.3103239292186224,2832,254,113,155,30,85,NULL,0.0,0.0,NULL,NULL
1,"2019-01-30",11,41,"Ride",190,82.32,57.11,-25.21,175,5765,NULL,16952.3,1581.5854108332508,150.91300407793383,3.047032167357749,1.225753827155021,3.386668282011722,2891,335,110,126,33,91,NULL,0.0,0.0,NULL,NULL
1,"2019-01-29",11,45,"Swim",0,64.38,53.87,-10.51,NULL,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2669,270,83,149,26,129,NULL,0.0,0.0,NULL,NULL
1,"2019-01-28",11,50,"Ride",177,75.11,55.19,-19.92,171,5383,NULL,15543.2,1564.2396635664913,151.72205736894165,2.966023733174294,1.1891429158426234,3.2377995539797393,2799,289,42,172,14,93,NULL,0.0,0.0,NULL,NULL
1,"2019-01-27",11,50,"Yoga",0,58.13,52.22,-5.91,NULL,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2785,228,117,156,14,48,NULL,0.0,0.0,NULL,NULL
1,"2019-01-27",11,50,"Run",99,58.13,52.22,-5.91,166,5013,NULL,12643.8,1559.9906433527296,143.26103136629453,2.4447634212597453,1.191665470999145,2.7762958109733944,2785,228,117,156,14,48,NULL,0.0,0.0,NULL,NULL
1,"2019-01-26",11,53,"Yoga",0,62.62,52.38,-10.24,NULL,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3083,408,84,114,27,155,NULL,0.0,0.0,NULL,NULL
1,"2019-01-26",11,53,"Ride",146,62.62,52.38,-10.24,171,7760,NULL,31818.3,1063.4543549767438,133.4990464081373,4.847679594532839,1.0967077587931497,4.842991599745749,3083,408,84,114,27,155,NULL,0.0,0.0,NULL,NULL
